POST_TRANSACTION_ACCOUNT_BALANCES,AMOUNT,BOOKING_DATE,CURRENCY_CODE,EXTERNAL_ID,ID,PARENT_ACCOUNT_KEY,
"{
  ""total_balance"": 809.88
}",-7,2025-02-17 07:03:31.000 +0800,SGD,,14436666,8a8e8ee194e727b50194e86421941053,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""MCDONALD'S (BEN)"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be01951100a8f6163b"",
  ""external_reference_id"": ""385047830091988-1739775809000""
}"
"{
  ""total_balance"": 20295.6
}",-3.96,2025-02-17 06:20:30.000 +0800,SGD,,14436412,8a8e8fd191e73a510191e9f402105198,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510d949201480"",
  ""external_reference_id"": ""305047804224495-1739773229000""
}"
"{
  ""total_balance"": 24653.71
}",-1.73,2025-02-17 05:49:45.000 +0800,SGD,,14435752,8a8e8e2a94fb9cb50194fe88c70f2580,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510bd20790b9e"",
  ""external_reference_id"": ""385047785795068-1739771383000""
}"
"{
  ""total_balance"": 50000.34
}",-3.18,2025-02-17 05:20:18.000 +0800,SGD,,14435066,8a8e8e3794d22bd80194d5eb8bd957b8,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019510a22c4b0978"",
  ""external_reference_id"": ""585047768159938-1739769617000""
}"
"{
  ""total_balance"": 3.42
}",-1.4,2025-02-17 05:10:29.000 +0800,SGD,,14434848,8a8e8fe093b7221f0193baf91f6112ce,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019510992cbc047d"",
  ""external_reference_id"": ""585047762272388-1739769027000""
}"
"{
  ""total_balance"": 15574.39
}",-3.74,2025-02-17 07:13:07.000 +0800,SGD,,14436711,8a8e8e46910a49f501910e3c862e0be6,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195110975611af7"",
  ""external_reference_id"": ""465047835864163-1739776386000""
}"
"{
  ""total_balance"": 11850.15
}",-7.28,2025-02-17 05:16:35.000 +0800,SGD,,14434994,8a8e8fef94519b4e01945553bac55af6,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b0195109ec37304a8"",
  ""external_reference_id"": ""465047765938006-1739769394000""
}"
"{
  ""total_balance"": 5745.95
}",-2.38,2025-02-17 05:58:56.000 +0800,SGD,,14435943,8a8e8e11918adf8e019191305af11cf1,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510c58a5f1025"",
  ""external_reference_id"": ""585047791333864-1739771934000""
}"
"{
  ""total_balance"": 0.48
}",-501.52,2025-02-17 02:33:38.000 +0800,SGD,,14434554,8a8e8ec394d2a64e0194d4e398687ec2,"{
  ""card_acceptor"": {
    ""mcc"": 4900,
    ""name"": ""SP Digital PL-Utilitie"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e51950b0f020195100993a92a31"",
  ""external_reference_id"": ""585047668161038-1739759616000""
}"
"{
  ""total_balance"": 16.54
}",-4.65,2025-02-17 05:45:42.000 +0800,SGD,,14435651,8a8e8feb926351f60192677026c132d2,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019510b96b620bc2"",
  ""external_reference_id"": ""585047783412562-1739771141000""
}"
"{
  ""total_balance"": 19
}",-1.98,2025-02-17 06:08:32.000 +0800,SGD,,14436174,8a8e8fa794f14a320194f38fbd7705bf,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510ce54ea0fd5"",
  ""external_reference_id"": ""305047797089341-1739772511000""
}"
"{
  ""total_balance"": 4487.78
}",-4.72,2025-02-17 05:56:35.000 +0800,SGD,,14435895,8a8e8e0e91526db80191599b2d52250d,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019510c361cf0ebd"",
  ""external_reference_id"": ""465047789935310-1739771794000""
}"
"{
  ""total_balance"": 50352.29
}",-2.9,2025-02-17 05:22:07.000 +0800,SGD,,14435104,8a8e8fa6916fe2500191701fe2300661,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510a3d545073c"",
  ""external_reference_id"": ""465047769264435-1739769726000""
}"
"{
  ""total_balance"": 60378.94
}",-0.01,2025-02-17 04:41:26.000 +0800,SGD,,14434787,8a8e8e4b91054ab601910dfc300a7773,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8f909510366d0195107e966a02ac"",
  ""external_reference_id"": ""585047744849753-1739767284000""
}"
"{
  ""total_balance"": 305.82
}",-3.21,2025-02-17 05:18:36.000 +0800,SGD,,14435032,8a8e8f7994ec37ec0194eecb1ba607bc,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019510a09d5308f6"",
  ""external_reference_id"": ""465047767120671-1739769515000""
}"
"{
  ""total_balance"": 2640.32
}",-42.9,2025-02-17 03:14:58.000 +0800,SGD,,14434627,8a8e8e2394f15e540194f33d16406572,"{
  ""card_acceptor"": {
    ""mcc"": 5815,
    ""name"": ""KOFI PAYMENT"",
    ""street"": ""+6596505010 SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195102f6ce804c6"",
  ""external_reference_id"": ""385047692967307-1739762096000""
}"
"{
  ""total_balance"": 19983.21
}",-0.01,2025-02-17 02:06:48.000 +0800,SGD,,14434467,8a8e8f7c917666cc01917a520fa61a1d,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e6d950ad13a01950ff101d72bb5"",
  ""external_reference_id"": ""585047652066807-1739758006000""
}"
"{
  ""total_balance"": 123.61
}",-5.71,2025-02-17 05:43:59.000 +0800,SGD,,14435607,8a8e8f14907df21501907e6a9eca1888,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510b7d87a0aac"",
  ""external_reference_id"": ""385047782363941-1739771037000""
}"
"{
  ""total_balance"": 15464.29
}",-4.44,2025-02-17 05:27:53.000 +0800,SGD,,14435254,8a8e8fc694e73bb40194ee1881e66dc8,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510a91b5d06e1"",
  ""external_reference_id"": ""465047772634185-1739770072000""
}"
"{
  ""total_balance"": 2.65
}",-1.4,2025-02-17 05:55:23.000 +0800,SGD,,14435870,8a8e8e8794f80bb20194f850b6d81431,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510c24a670e7f"",
  ""external_reference_id"": ""585047789223903-1739771722000""
}"
"{
  ""total_balance"": 14996.62
}",-3.39,2025-02-17 05:47:13.000 +0800,SGD,,14435686,8a8e8e0794f00b650194f31f580d1cfd,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510bacf120dc3"",
  ""external_reference_id"": ""465047784315394-1739771232000""
}"
"{
  ""total_balance"": 8.01
}",-3.54,2025-02-17 05:12:06.000 +0800,SGD,,14434876,8a8e8f6194d793260194db8c76bc0922,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d0195109aa82f043a"",
  ""external_reference_id"": ""385047763243205-1739769124000""
}"
"{
  ""total_balance"": 962.57
}",-1.93,2025-02-17 05:14:13.000 +0800,SGD,,14434934,8a8e8f6194d793260194ddfdcb854ce1,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195109c996704d7"",
  ""external_reference_id"": ""585047764524800-1739769252000""
}"
"{
  ""total_balance"": 4598.82
}",-6.36,2025-02-17 05:50:56.000 +0800,SGD,,14435776,8a8e8fa594e1ed1d0194e64b0fc30869,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510be36f30e82"",
  ""external_reference_id"": ""385047786522998-1739771454000""
}"
"{
  ""total_balance"": 20450.65
}",-1.29,2025-02-17 05:38:37.000 +0800,SGD,,14435490,8a8e8ffc8a51be4b018a5531c8ee7f04,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510b2eeaf0ba3"",
  ""external_reference_id"": ""585047779145020-1739770715000""
}"
"{
  ""total_balance"": 6.71
}",-1.19,2025-02-17 06:05:09.000 +0800,SGD,,14436091,8a8e8f4590a85afc0190ab0b171340e6,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510cb3b170ed5"",
  ""external_reference_id"": ""585047795058062-1739772308000""
}"
"{
  ""total_balance"": 20004.29
}",-2.99,2025-02-17 05:41:34.000 +0800,SGD,,14435552,8a8e8efb94d648b30194d6b44cd5232c,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510b5a2d50a25"",
  ""external_reference_id"": ""585047780928159-1739770892000""
}"
"{
  ""total_balance"": 74.91
}",-2.38,2025-02-17 05:36:37.000 +0800,SGD,,14435440,8a8e8e0794f00b650194f4986e720d06,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510b11ad70b49"",
  ""external_reference_id"": ""305047777959598-1739770595000""
}"
"{
  ""total_balance"": 20007.86
}",-2.38,2025-02-17 06:10:17.000 +0800,SGD,,14436221,8a8e8e01919fa1750191a40efc1c6edf,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019510cfee35117f"",
  ""external_reference_id"": ""385047798153732-1739772615000""
}"
"{
  ""total_balance"": 1.4
}",-2.38,2025-02-17 06:15:12.000 +0800,SGD,,14436315,8a8e8ec394d2a64e0194d51b39481486,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510d46be210c2"",
  ""external_reference_id"": ""465047801104933-1739772910000""
}"
"{
  ""total_balance"": 115.64
}",-6.53,2025-02-17 05:47:47.000 +0800,SGD,,14435693,8a8e8ec494d79efe0194d8d249161ccf,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510bb530b0b52"",
  ""external_reference_id"": ""305047784658192-1739771265000""
}"
"{
  ""total_balance"": 4409.56
}",-1.19,2025-02-17 05:59:18.000 +0800,SGD,,14435953,8a8e8fe78a3e4efa018a4b4bd9850ba2,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510c5e07c1038"",
  ""external_reference_id"": ""465047791565517-1739771957000""
}"
"{
  ""total_balance"": 89.24
}",-69.4,2025-02-17 06:50:15.000 +0800,SGD,,14436604,8a8e8f909510366d019510d2a8761324,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510f484a01802"",
  ""external_reference_id"": ""465047822130461-1739775013000""
}"
"{
  ""total_balance"": 3999.01
}",-1.59,2025-02-17 05:53:55.000 +0800,SGD,,14435837,8a8e8e86908e9e4301908fffa64a172a,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510c0f1160c96"",
  ""external_reference_id"": ""385047788302541-1739771633000""
}"
"{
  ""total_balance"": 692.37
}",-1.29,2025-02-17 05:42:11.000 +0800,SGD,,14435563,8a8e8ec394d2a64e0194d5f7b9185683,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019510b6321f0e04"",
  ""external_reference_id"": ""385047781290209-1739770929000""
}"
"{
  ""total_balance"": 9.88
}",-2.8,2025-02-17 05:35:36.000 +0800,SGD,,14435417,8a8e8f6194d793260194da805e23468c,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510b02e88098d"",
  ""external_reference_id"": ""385047777353840-1739770535000""
}"
"{
  ""total_balance"": 0.99
}",-0.01,2025-02-17 03:43:06.000 +0800,SGD,,14434683,8a8e8ff09510221301951042298f0085,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8f5c950b1925019510492dfe21a4"",
  ""external_reference_id"": ""305047709845911-1739763784000""
}"
"{
  ""total_balance"": 2350.4
}",-3.58,2025-02-17 05:23:11.000 +0800,SGD,,14435139,8a8e8e8d94d7521f0194d7633ea60121,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510a4cd7706d2"",
  ""external_reference_id"": ""305047769891893-1739769789000""
}"
"{
  ""total_balance"": 4159.41
}",-3.54,2025-02-17 05:37:20.000 +0800,SGD,,14435456,8a8e8f6294d648a70194d67335fc0ec6,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510b1c1ed0a0a"",
  ""external_reference_id"": ""385047778387068-1739770638000""
}"
"{
  ""total_balance"": 500.99
}",-1,2025-02-17 06:04:41.000 +0800,SGD,,14436076,8a8e8f7d94d648ab0194dbe44c844c8d,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""Grab*"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510cacb1c1175"",
  ""external_reference_id"": ""465047794770820-1739772277000""
}"
"{
  ""total_balance"": 3870.7
}",-2.38,2025-02-17 05:24:14.000 +0800,SGD,,14435156,8a8e8efb94d648b30194d74066db3a91,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510a5c2dc06ef"",
  ""external_reference_id"": ""385047770523740-1739769852000""
}"
"{
  ""total_balance"": 23357.07
}",-116.9,2025-02-17 07:27:36.000 +0800,SGD,,14436796,8a8e8f729097b41d01909810fb820ce6,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be01951116b4fb1841"",
  ""external_reference_id"": ""585047844540861-1739777254000""
}"
"{
  ""total_balance"": 13.82
}",-1.19,2025-02-17 05:54:12.000 +0800,SGD,,14435843,8a8e8e8794f80bb20194fa6069d61e63,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510c134d20c66"",
  ""external_reference_id"": ""385047788508430-1739771651000""
}"
"{
  ""total_balance"": 14.82
}",-2.38,2025-02-17 05:34:04.000 +0800,SGD,,14435379,8a8e8e229500cfa801950440948d73d4,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510aec5680933"",
  ""external_reference_id"": ""465047776404348-1739770442000""
}"
"{
  ""total_balance"": 876.7
}",-7.42,2025-02-17 05:41:27.000 +0800,SGD,,14435549,8a8e8f1894d1f6aa0194d4a60ead6c23,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019510b5884e0dcd"",
  ""external_reference_id"": ""385047780850543-1739770886000""
}"
"{
  ""total_balance"": 152.44
}",-2.8,2025-02-17 06:17:15.000 +0800,SGD,,14436336,8a8e8fcf94fba6ac0194ff9c174663a5,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019510d64e6614e7"",
  ""external_reference_id"": ""305047802337671-1739773034000""
}"
"{
  ""total_balance"": 67.45
}",-2.8,2025-02-17 06:02:33.000 +0800,SGD,,14436027,8a8e8f3b94e71d940194e9878ad047e9,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019510c8daaa1337"",
  ""external_reference_id"": ""585047793526311-1739772152000""
}"
"{
  ""total_balance"": 5.21
}",-1.66,2025-02-17 05:14:28.000 +0800,SGD,,14434939,8a8e8e8d94d7521f0194d941e3e63d4d,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d0195109cd4ec04f7"",
  ""external_reference_id"": ""585047764674261-1739769267000""
}"
"{
  ""total_balance"": 2135.85
}",-6.47,2025-02-17 05:55:52.000 +0800,SGD,,14435879,8a8e8fb594d7805a0194d87525ee0ab2,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510c2b9030d0e"",
  ""external_reference_id"": ""305047789502933-1739771750000""
}"
"{
  ""total_balance"": 84.75
}",-3.78,2025-02-17 05:14:52.000 +0800,SGD,,14434950,8a8e8ebf94d789000194d90bf1b22dcd,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195109d3196085e"",
  ""external_reference_id"": ""305047764892931-1739769291000""
}"
"{
  ""total_balance"": 19994.35
}",-3.78,2025-02-17 05:28:42.000 +0800,SGD,,14435274,8a8e8e5d9074ec9c01907892b49979a5,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019510a9dc3d085d"",
  ""external_reference_id"": ""585047773211471-1739770121000""
}"
"{
  ""total_balance"": 0
}",-25,2025-02-17 03:31:03.000 +0800,SGD,,14434661,8a8e8f35945136a201945529c5695808,"{
  ""card_acceptor"": {
    ""mcc"": 7832,
    ""name"": ""GV ONLINE"",
    ""street"": ""66538100 SG""
  },
  ""encoded_key"": ""8a8e8f909510366d0195103e269c0031"",
  ""external_reference_id"": ""465047702616163-1739763061000""
}"
"{
  ""total_balance"": 5833.51
}",-1.19,2025-02-17 06:21:42.000 +0800,SGD,,14436439,8a8e8f5e8a5d3f18018a60985ff3431e,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019510da613c14cb"",
  ""external_reference_id"": ""585047805002725-1739773300000""
}"
"{
  ""total_balance"": 19.46
}",-2.38,2025-02-17 05:33:14.000 +0800,SGD,,14435360,8a8e8f8a94dcbfe80194e117f39e4d36,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510ae038907fb"",
  ""external_reference_id"": ""585047775935182-1739770393000""
}"
"{
  ""total_balance"": 184.25
}",-3.44,2025-02-17 05:23:00.000 +0800,SGD,,14435131,8a8e8e0794f00b650194f53c9d533c1e,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019510a4a16005b1"",
  ""external_reference_id"": ""385047769789350-1739769778000""
}"
"{
  ""total_balance"": 3726.07
}",-2.17,2025-02-17 05:55:27.000 +0800,SGD,,14435872,8a8e8fa794f14a320194f26966641cc0,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510c257370cf0"",
  ""external_reference_id"": ""385047789242536-1739771725000""
}"
"{
  ""total_balance"": 122.97
}",-120.29,2025-02-17 02:22:12.000 +0800,SGD,,14434506,8a8e8f7d94d648ab0194d8e7d25558f1,"{
  ""card_acceptor"": {
    ""mcc"": 4900,
    ""name"": ""SP Digital PL-Utilitie"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f49950afaf101950fff1c262b80"",
  ""external_reference_id"": ""585047661301299-1739758930000""
}"
"{
  ""total_balance"": 4032.65
}",-2.32,2025-02-17 05:43:53.000 +0800,SGD,,14435603,8a8e8fa994a9849c0194ac3f087b09da,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019510b7c1c10e4a"",
  ""external_reference_id"": ""385047782297536-1739771031000""
}"
"{
  ""total_balance"": 20337.07
}",-3.82,2025-02-17 06:05:38.000 +0800,SGD,,14436106,8a8e8e01919fa1750191a24e65ee0af1,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510cbabe20f02"",
  ""external_reference_id"": ""305047795348104-1739772337000""
}"
"{
  ""total_balance"": 201.1
}",-5.38,2025-02-17 05:20:50.000 +0800,SGD,,14435073,8a8e8fc29500c5be0195052e289732bf,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019510a2a6320544"",
  ""external_reference_id"": ""465047768487230-1739769648000""
}"
"{
  ""total_balance"": 524.03
}",-4.97,2025-02-17 05:22:56.000 +0800,SGD,,14435130,8a8e8eff94e1cb5f0194e3f830da39de,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019510a492360710"",
  ""external_reference_id"": ""305047769741106-1739769774000""
}"
"{
  ""total_balance"": 305.77
}",-1.19,2025-02-17 05:37:53.000 +0800,SGD,,14435477,8a8e8f3b94e71d940194eb360bd60a04,"{
  ""card_acceptor"": {
    ""mcc"": 4111,
    ""name"": ""BUS/MRT"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019510b243fd0d19"",
  ""external_reference_id"": ""585047778713587-1739770672000""
}"
